,OBJECTID,Date_Start,Date_Finish,Acres,FireCause,Lat,Long,DispatchCenterID,PredominantFuelGroup,State,Fire_Duration,Fire_Duration_Group
4240,9630,2020-04-11,2020-04-11,0.1,Human,44.03513100892871,-103.0360372321428,SDGPC,Grass,US-SD,0.0,Group-1
4241,9631,2021-02-26,2021-03-22,1.0,Human,31.13515,-89.06971,MSMIC,Brush,US-MS,24.0,Group-2
4242,9632,2021-02-05,2021-02-10,4.0,Human,31.10673,-88.94315,MSMIC,Brush,US-MS,5.0,Group-1
4243,9633,2021-01-23,2021-01-24,0.1,Human,36.80574,-92.06342,MOMOC,Timber,US-MO,1.0,Group-1
4244,9634,2020-02-03,2020-02-05,12.0,Human,36.64616,-93.66113,MOMOC,Timber,US-MO,2.0,Group-1
4245,9635,2020-09-20,2020-10-01,4.0,Unknown,46.1166,-108.535,MTBDC,Grass-Shrub,US-MT,11.0,Group-1
4246,9636,2020-07-28,2020-08-11,183.0,Natural,44.62127,-105.8333,WYCPC,Grass-Shrub,US-WY,,
4247,9637,2020-07-16,2020-07-20,125.0,Natural,33.865944,-104.267778,NMADC,Grass,US-NM,4.0,Group-1
4248,9638,2020-07-17,2020-07-20,0.1,Unknown,44.26107,-107.6475,WYCDC,Grass-Shrub,US-WY,3.0,Group-1
4249,9639,2020-07-30,2020-08-05,4.0,Natural,38.0508,-113.4648,UTCDC,Grass-Shrub,US-UT,6.0,Group-1
4250,9640,2020-11-02,2020-11-30,4.0,Human,31.51259,-89.00459,MSMIC,Brush,US-MS,28.0,Group-2
4251,9641,2020-07-04,2020-07-15,4.0,Unknown,42.1015,-107.061833,WYCPC,Timber,US-WY,11.0,Group-1
4252,9642,2020-05-27,2020-05-29,4.0,Human,37.1334,-109.8522,AZNAA,Brush,US-UT,2.0,Group-1
4253,9643,2020-06-10,2020-06-13,1.0,Unknown,45.19028,-107.3803,MTCRA,Grass,US-MT,3.0,Group-1
4254,9644,2020-09-23,2020-10-14,4.0,Natural,46.01504,-106.6178,MTMCC,Grass,US-MT,21.0,Group-2
4255,9645,2020-08-16,2020-08-21,1.0,Unknown,34.86461,-119.0746,CALPCC,Timber,US-CA,5.0,Group-1
4256,9646,2021-04-03,2021-04-16,1.0,Human,36.61971,-92.814,MOMOC,Timber,US-MO,13.0,Group-1
4257,9647,2020-08-06,2020-11-03,138.0333534,Natural,43.71872,-118.6188,ORBIC,Grass,US-OR,89.0,Group-5
4258,9648,2020-07-20,2020-08-03,221.8310536,Human,40.56796,-118.2124,NVCNC,Brush,US-NV,14.0,Group-1
4259,9649,2020-09-09,2020-09-09,4.0,Human,46.36294,-104.2379,MTMCC,Grass,US-MT,0.0,Group-1
4260,9650,2021-04-06,2021-04-12,2.0,Unknown,39.091712,-86.345903,INIIC,Timber,US-IN,6.0,Group-1
4261,9651,2020-07-27,2020-07-29,4.0,Natural,40.7683,-121.354383,CASIFC,Grass-Shrub,US-CA,2.0,Group-1
4262,9652,2020-12-24,2021-01-26,4.0,Human,48.024833,-102.695117,NDNDC,Grass,US-ND,33.0,Group-3
4263,9653,2020-12-10,2020-12-28,50.0,Human,36.67181,-92.81551,MOMOC,Timber,US-MO,18.0,Group-2
4264,9654,2020-08-16,2020-08-26,589.2757704,Natural,33.14988,-110.9517,AZTDC,Grass-Shrub,US-AZ,10.0,Group-1
4265,9655,2020-06-15,2020-06-16,2.0,Unknown,44.10546,-107.894,WYCDC,Grass-Shrub,US-WY,1.0,Group-1
4266,9656,2021-03-10,2021-03-10,4.0,Unknown,47.57047696992468,-93.74467363909812,MNMNCC,Grass,US-MN,0.0,Group-1
4267,9657,2020-07-19,2020-07-21,0.1,Human,39.15809,-122.479662,CALNCC,Brush,US-CA,2.0,Group-1
4268,9658,2020-09-14,2020-11-25,2523.306447,Human,44.31963,-115.0942,IDSCC,Timber,US-ID,72.0,Group-5
4269,9659,2020-08-05,2020-08-12,94.2,Natural,45.81327,-106.06,MTMCC,Grass,US-MT,7.0,Group-1
4270,9660,2020-06-05,2020-06-16,0.42452412,Human,40.10482,-118.5654,NVCNC,Grass-Shrub,US-NV,11.0,Group-1
4271,9661,2020-11-03,2020-11-04,422.282314,Human,42.59166,-113.3011,IDSCC,Grass-Shrub,US-ID,1.0,Group-1
4272,9662,2020-10-29,2020-12-04,4.0,Human,41.33276,-110.3854,WYCPC,Grass,US-WY,36.0,Group-3
4273,9663,2020-07-19,2020-07-27,4.0,Human,37.915833,-114.4775,NVECC,Brush,US-NV,8.0,Group-1
4274,9664,2020-06-10,2020-06-16,0.02224777,Human,42.97592,-114.6136,IDSCC,Grass,US-ID,6.0,Group-1
4275,9665,2020-08-24,2020-12-04,253.6300022,Natural,41.56764,-108.8017,WYCPC,Unknown,US-WY,102.0,Group-5
4276,9666,2020-08-21,2020-08-30,4.0,Natural,47.832983,-106.9221,MTLEC,Grass,US-MT,9.0,Group-1
4277,9667,2020-10-31,2020-11-09,0.1,Human,33.82234,-111.475,AZPHC,Grass-Shrub,US-AZ,9.0,Group-1
4278,9668,2020-11-20,2020-11-30,1.0,Unknown,34.64943,-89.12292,MSMIC,Timber,US-MS,10.0,Group-1
4279,9669,2020-07-28,2020-09-18,0.1,Natural,41.07941,-122.8225,CARICC,Timber,US-CA,52.0,Group-4
4280,9670,2020-09-02,2020-09-21,4.0,Natural,47.5866,-121.3014,WAPSC,Timber,US-WA,19.0,Group-2
4281,9671,2020-07-31,2020-08-05,0.1,Natural,36.83581,-107.6556,NMTDC,Grass-Shrub,US-NM,5.0,Group-1
4282,9672,2020-05-10,2020-05-12,4.0,Human,31.07664,-89.00593,MSMIC,Brush,US-MS,2.0,Group-1
4283,9673,2020-08-01,2020-08-02,0.6,Human,46.66494,-105.4819,MTMCC,Grass,US-MT,1.0,Group-1
4284,9674,2020-10-30,2020-11-16,34.23065464,Human,43.65087,-115.6228,IDBDC,Grass,US-ID,17.0,Group-2
4285,9675,2020-08-17,2020-09-30,150.2947866,Natural,42.77232,-118.4429,ORBIC,Grass,US-OR,44.0,Group-3
4286,9676,2020-08-28,2020-08-31,4.0,Natural,43.54791,-103.7379,SDGPC,Unknown,US-SD,3.0,Group-1
4287,9677,2020-06-21,2020-07-22,0.1,Human,46.68438,-121.0978,WACWC,Timber,US-WA,31.0,Group-3
4288,9678,2020-07-17,2020-07-25,0.29391822,Natural,38.40927,-118.0346,NVSFC,Brush,US-NV,8.0,Group-1
4289,9679,2020-07-08,2020-07-11,21.0,Human,47.92,-107.984833,MTLEC,Grass-Shrub,US-MT,3.0,Group-1
4290,9680,2020-07-12,2020-07-12,0.08633,Human,43.05733,-114.4298,IDSCC,Grass-Shrub,US-ID,0.0,Group-1
4291,9681,2020-03-09,2020-03-16,4.0,Human,28.18582056081081,-81.96352249324322,FLFIC,Timber,US-FL,7.0,Group-1
4292,9682,2020-06-29,2020-07-06,18.3,Natural,63.23824,-160.2123,AKGADC,Timber,US-AK,7.0,Group-1
4293,9683,2020-01-08,2020-01-22,700.1270358,Unknown,36.078,-92.58334,ARAOC,Unknown,US-AR,,
4294,9684,2020-08-18,2020-08-28,20.37712127,Natural,40.04436,-120.9988,CAPNFC,Timber,US-CA,10.0,Group-1
4295,9685,2020-05-07,2020-05-21,4.0,Unknown,28.185820560810814,-81.96352249324322,FLFIC,Timber,US-FL,,
4296,9686,2020-08-24,2020-09-07,4.0,Natural,44.09,-102.4773,SDGPC,Unknown,US-SD,,
4297,9687,2020-05-23,2020-05-31,59.39578354,Human,39.59975,-119.6693,NVSFC,Grass,US-NV,8.0,Group-1
4298,9688,2020-03-16,2020-11-30,50.0,Human,31.503333,-88.835278,MSMIC,Timber,US-MS,259.0,Group-5
4299,9689,2020-11-08,2020-11-30,4.0,Human,31.01871,-89.01795,MSMIC,Brush,US-MS,22.0,Group-2
4300,9690,2020-09-14,2020-09-15,4.0,Human,44.32036,-105.9124,WYCDC,Grass-Shrub,US-WY,1.0,Group-1
4301,9691,2021-02-05,2021-02-10,1.0,Human,31.09964,-88.96915,MSMIC,Brush,US-MS,5.0,Group-1
4302,9692,2020-06-24,2020-06-29,3.5,Human,33.5454143349835,-111.45096996699662,AZHOA,Grass-Shrub,US-AZ,5.0,Group-1
4303,9693,2020-10-03,2020-10-03,4.0,Human,40.48554,-105.3852,COFTC,Unknown,US-CO,0.0,Group-1
4304,9694,2020-08-04,2020-08-13,4.0,Human,35.19364,-113.8638,AZPDC,Grass-Shrub,US-AZ,9.0,Group-1
4305,9695,2020-10-22,2020-11-05,162.2624298,Unknown,44.035131008928715,-103.0360372321428,SDGPC,Grass,US-SD,,
4306,9696,2020-08-21,2020-09-02,2.2,Natural,45.3181,-106.201,MTMCC,Grass,US-MT,12.0,Group-1
4307,9697,2020-05-29,2020-06-09,0.00845626,Natural,43.9379,-118.7443,ORBIC,Timber,US-OR,11.0,Group-1
4308,9698,2020-07-13,2020-09-10,211.8948799,Natural,39.79398,-108.196,COCRC,Brush,US-CO,59.0,Group-4
4309,9699,2020-06-27,2020-06-27,4.0,Human,30.180675564255324,-97.9404547261702,TXTIC,Grass,US-TX,0.0,Group-1
4310,9700,2020-06-23,2020-06-29,4.0,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,6.0,Group-1
4311,9701,2020-04-18,2020-04-26,3.66,Human,43.31397,-114.2833,IDSCC,Grass-Shrub,US-ID,8.0,Group-1
4312,9702,2020-06-25,2020-07-04,227.6263925,Human,32.88457,-110.5123,AZTDC,Unknown,US-AZ,9.0,Group-1
4313,9703,2021-03-13,2021-03-15,0.82,Human,31.57612,-88.98148,MSMIC,Grass,US-MS,2.0,Group-1
4314,9704,2020-11-05,2020-11-05,11.157574,Unknown,45.08419,-113.8721,IDCIC,Grass,US-ID,0.0,Group-1
4315,9705,2020-07-19,2020-07-25,4.0,Human,34.27957,-112.1175,AZPDC,Grass-Shrub,US-AZ,6.0,Group-1
4316,9706,2020-07-26,2020-08-03,4.5,Natural,43.614434,-106.496221,WYCPC,Grass-Shrub,US-WY,8.0,Group-1
4317,9707,2020-05-17,2020-07-01,0.45964207,Human,42.4415,-117.8729,ORVAC,Grass,US-OR,45.0,Group-4
4318,9708,2020-07-04,2020-07-04,0.1,Natural,46.30794,-104.334,MTMCC,Grass,US-MT,0.0,Group-1
4319,9709,2020-04-03,2020-04-03,0.1,Human,44.03513100892871,-103.03603723214279,SDGPC,Grass,US-SD,0.0,Group-1
4320,9710,2020-03-02,2020-03-05,20.0,Human,31.1278,-88.99371,MSMIC,Brush,US-MS,3.0,Group-1
4321,9711,2020-08-19,2020-08-20,0.79,Natural,42.24126,-113.9827,IDSCC,Grass,US-ID,1.0,Group-1
4322,9712,2020-05-30,2020-06-11,4.0,Natural,46.71544,-119.0368,WACWC,Grass-Shrub,US-WA,12.0,Group-1
4323,9713,2019-12-30,2020-01-01,4.0,Human,30.72055,-94.70708,TXTIC,Unknown,US-TX,2.0,Group-1
4324,9714,2020-02-29,2020-03-11,1.5,Human,35.52674,-93.18426,ARAOC,Timber,US-AR,11.0,Group-1
4325,9715,2020-08-17,2020-08-25,2.41263356,Natural,38.493233,-114.64785,NVECC,Grass-Shrub,US-NV,8.0,Group-1
4326,9716,2020-07-13,2020-07-13,0.1,Human,44.029,-105.4147,WYCPC,Grass,US-WY,0.0,Group-1
4327,9717,2020-08-06,2020-08-14,3.84671932,Human,40.894707,-114.264422,NVEIC,Grass,US-NV,8.0,Group-1
4328,9718,2020-05-21,2020-05-25,0.2,Human,44.00394,-71.66611,NHNEC,Timber,US-NH,4.0,Group-1
4329,9719,2021-03-01,2021-03-22,4.0,Human,31.10848,-89.21774,MSMIC,Brush,US-MS,21.0,Group-2
4330,9720,2020-09-03,2020-10-02,4.0,Human,42.82739,-118.8858,ORBIC,Grass,US-OR,29.0,Group-2
4331,9721,2020-06-05,2020-07-01,0.04753212,Human,40.24305,-108.987533,COCRC,Grass,US-CO,26.0,Group-2
4332,9722,2020-08-27,2020-08-28,0.5,Natural,44.31501,-108.9421,WYCDC,Grass-Shrub,US-WY,1.0,Group-1
4333,9723,2020-04-10,2020-04-13,0.1,Human,45.64305,-107.4675,MTBDC,Grass,US-MT,3.0,Group-1
4334,9724,2021-01-09,2021-01-19,1.0,Human,34.63588,-112.0244,AZPDC,Brush,US-AZ,10.0,Group-1
4335,9725,2020-04-08,2020-04-20,4.0,Unknown,34.838283,-77.134717,NCNCC,Timber,US-NC,12.0,Group-1
4336,9726,2020-04-23,2020-05-13,17.70117555,Human,30.35374,-84.37783,FLFIC,Timber,US-FL,20.0,Group-2
4337,9727,2021-01-14,2021-01-14,3205.7,Human,46.54078550264554,-108.37487790476176,MTMCC,Grass,US-MT,0.0,Group-1
4338,9728,2020-07-19,2020-10-01,5989.035702,Natural,40.602563,-115.719777,NVEIC,Brush,US-NV,74.0,Group-5
4339,9729,2020-09-05,2021-02-22,379802.0007,Unknown,37.19574,-119.2638,CASICC,Timber,US-CA,170.0,Group-5
4340,9730,2020-06-07,2020-06-21,0.1,Human,33.5379,-111.4321,AZPHC,Grass-Shrub,US-AZ,14.0,Group-1
4341,9731,2020-06-05,2020-06-16,70.84251768,Natural,42.3531,-114.3079,IDSCC,Grass-Shrub,US-ID,11.0,Group-1
4342,9732,2020-11-04,2020-11-09,10.0,Human,34.73619,-98.38503,ARAOC,Grass,US-OK,5.0,Group-1
4343,9733,2020-07-14,2020-07-29,1009.9,Natural,45.17533,-106.341,MTMCC,Timber,US-MT,15.0,Group-2
4344,9734,2020-06-04,2020-06-12,17.93259021,Human,39.57468,-119.7312,NVSFC,Grass,US-NV,8.0,Group-1
4345,9735,2020-10-07,2020-10-08,4.0,Human,38.66334,-112.1749,UTRFC,Grass,US-UT,1.0,Group-1
4346,9736,2020-05-11,2020-05-13,4.0,Unknown,46.54078550264555,-108.37487790476176,MTRBA,Grass,US-MT,2.0,Group-1
4347,9737,2020-06-09,2020-07-01,1002.3,Natural,67.52997,-142.1595,AKYTDC,Brush,US-AK,22.0,Group-2
4348,9738,2020-05-22,2020-05-23,0.41,Human,44.26206,-71.24503,NHNEC,Timber,US-NH,1.0,Group-1
4349,9739,2021-04-02,2021-04-07,0.1,Human,41.622117,-87.148383,INIIC,Grass,US-IN,5.0,Group-1
4350,9740,2020-06-13,2020-06-29,540.592091,Human,44.45667,-109.5516,WYCDC,Timber,US-WY,16.0,Group-2
4351,9741,2020-07-30,2020-08-17,4.0,Natural,45.7866,-107.0616,MTBDC,Timber,US-MT,18.0,Group-2
4352,9742,2020-05-03,2020-05-17,188.5220913,Human,32.89284,-109.765,AZTDC,Brush,US-AZ,,
4353,9743,2020-05-25,2020-06-04,4.0,Natural,45.75213,-106.9511,MTMCC,Grass-Shrub,US-MT,10.0,Group-1
4354,9744,2020-07-30,2020-08-11,13.9,Natural,45.79742,-104.1545,MTMCC,Grass,US-MT,12.0,Group-1
4355,9745,2020-07-02,2020-07-04,4.0,Human,37.8597,-112.8151,UTCDC,Unknown,US-UT,2.0,Group-1
4356,9746,2020-09-23,2020-10-14,453.0,Natural,46.17891,-106.1631,MTMCC,Grass-Shrub,US-MT,21.0,Group-2
4357,9747,2020-03-06,2020-03-10,15.0,Human,37.64771,-92.38627,MOMOC,Grass,US-MO,4.0,Group-1
4358,9748,2020-08-03,2020-09-15,0.1,Natural,35.12134,-107.5525,NMABC,Timber,US-NM,43.0,Group-3
4359,9749,2021-04-04,2021-04-17,1.0,Human,36.93211,-91.25754,MOMOC,Timber,US-MO,13.0,Group-1
4360,9750,2020-05-29,2020-06-13,4.0,Natural,43.44568,-121.7859,ORCOC,Timber,US-OR,15.0,Group-2
4361,9751,2020-06-13,2020-06-27,4.0,Natural,37.35789,-119.1006,CASICC,Timber,US-CA,14.0,Group-1
4362,9752,2020-03-06,2020-03-20,17.21683893,Unknown,36.02161,-93.35298,ARAOC,Unknown,US-AR,,
4363,9753,2020-10-17,2020-11-30,4.0,Human,31.58049,-88.99187,MSMIC,Brush,US-MS,44.0,Group-3
4364,9754,2021-04-24,2021-04-24,5.0,Human,45.253783,-69.445469,NHNEC,Grass-Shrub,US-ME,0.0,Group-1
4365,9755,2020-04-25,2020-05-09,14.45,Unknown,47.52663,-92.16569,MNMNCC,Timber,US-MN,14.0,Group-1
4366,9756,2020-12-24,2021-01-04,4.0,Human,34.52905,-94.54301,ARAOC,Timber,US-OK,11.0,Group-1
4367,9757,2021-02-27,2021-04-10,4.0,Human,30.50644,-82.45027,FLFIC,Brush,US-FL,42.0,Group-3
4368,9758,2020-08-06,2020-08-14,300.0,Human,44.03513100892871,-103.03603723214279,SDGPC,Grass,US-SD,8.0,Group-1
4369,9759,2020-04-03,2020-04-04,1.0,Human,38.6091,-82.6481,PAMACC,Grass,US-OH,1.0,Group-1
4370,9760,2020-08-23,2020-09-02,0.2974415,Human,40.880083,-40.880083,NVEIC,Grass-Shrub,US-NV,10.0,Group-1
4371,9761,2020-08-23,2020-09-08,1869.131413,Unknown,45.5639,-111.6734,MTDDC,Grass,US-MT,16.0,Group-2
4372,9762,2020-12-08,2020-12-22,518.021605,Unknown,36.06633,-93.19805,ARAOC,Unknown,US-AR,,
4373,9763,2020-07-16,2020-07-17,0.1,Human,44.48917,-108.8637,WYCDC,Grass-Shrub,US-WY,1.0,Group-1
4374,9764,2020-04-08,2020-04-08,0.69300002,Human,41.70122,-107.2889,WYCPC,Grass,US-WY,0.0,Group-1
4375,9765,2021-04-05,2021-04-16,1.0,Human,37.58414,-92.1127,MOMOC,Timber,US-MO,11.0,Group-1
4376,9766,2020-11-07,2020-11-09,16.73408269,Human,40.7387,-111.2436,UTNUC,Unknown,US-UT,2.0,Group-1
4377,9767,2020-06-15,2020-07-29,9.85231635,Natural,66.83328,-157.2497,AKGADC,Grass-Shrub,US-AK,44.0,Group-3
4378,9768,2020-10-31,2020-11-10,4.0,Human,29.12102,-81.81322,FLFIC,Brush,US-FL,10.0,Group-1
4379,9769,2020-08-06,2020-08-09,0.02,Natural,44.7585,-118.9822,ORJDCC,Timber,US-OR,3.0,Group-1
4380,9770,2020-08-26,2020-08-28,4.0,Human,40.30739,-109.8725,UTUBC,Grass,US-UT,2.0,Group-1
4381,9771,2021-01-04,2021-01-05,4.0,Human,37.83315,-83.69669,KYKIC,Timber,US-KY,1.0,Group-1
4382,9772,2020-07-26,2020-08-12,4.0,Human,46.93498,-119.9521,WACWC,Grass,US-WA,17.0,Group-2
4383,9773,2020-11-18,2020-11-23,4.0,Human,44.39676,-103.6252,SDGPC,Timber,US-SD,5.0,Group-1
4384,9774,2021-04-06,2021-04-07,0.3,Unknown,46.66795,-90.03992,MIMIDC,Grass,US-MI,1.0,Group-1
4385,9775,2020-05-31,2020-06-23,4.0,Natural,47.11679,-122.3796,WAPSC,Timber,US-WA,23.0,Group-2
4386,9776,2021-01-02,2021-01-04,4.0,Human,31.06766,-89.05772,MSMIC,Brush,US-MS,2.0,Group-1
4387,9777,2020-06-14,2020-06-20,99.81464961,Natural,33.01466,-109.8401,AZTDC,Unknown,US-AZ,6.0,Group-1
4388,9778,2020-07-18,2020-08-28,9566.36195,Unknown,40.420883,-120.863367,CASIFC,Timber,US-CA,41.0,Group-3
4389,9779,2020-06-06,2020-10-08,11402.30786,Natural,32.951667,-108.280167,NMSDC,Timber,US-NM,124.0,Group-5
4390,9780,2020-10-17,2020-11-25,10105.98262,Unknown,40.1461,-105.3916,COFTC,Timber,US-CO,39.0,Group-3
4391,9781,2020-04-24,2020-04-24,1.0,Human,44.03513100892871,-103.03603723214277,SDGPC,Grass,US-SD,0.0,Group-1
4392,9782,2020-07-11,2020-07-29,24.6,Natural,46.06936,-106.6258,MTMCC,Grass,US-MT,18.0,Group-2
4393,9783,2020-04-19,2020-04-22,64.397246,Human,44.18494,-113.2938,IDCIC,Brush,US-ID,3.0,Group-1
4394,9784,2021-01-23,2021-01-24,4.0,Human,37.230844,-89.440294,ILILC,Grass,US-IL,1.0,Group-1
4395,9785,2020-05-14,2020-05-15,4.0,Human,32.07316,-111.2254,AZTDC,Grass,US-AZ,1.0,Group-1
4396,9786,2020-07-29,2020-08-01,0.5,Natural,47.133167,-108.364333,MTLEC,Grass-Shrub,US-MT,3.0,Group-1
4397,9787,2020-09-27,2020-10-05,0.02996216,Human,35.99907,-115.5973,NVLIC,Grass,US-NV,8.0,Group-1
4398,9788,2020-06-17,2020-07-27,10.3,Natural,33.68806,-107.4416,NMSFC,Timber,US-NM,40.0,Group-3
4399,9789,2020-11-22,2020-11-23,4.0,Human,31.05883,-93.09217,LALIC,Timber,US-LA,1.0,Group-1
4400,9790,2020-03-18,2020-03-27,123.5974344,Human,34.69995166666667,-83.70987377777782,GAGIC,Timber,US-GA,9.0,Group-1
4401,9791,2020-07-18,2020-08-07,4.0,Human,33.56278,-114.5265,AZPDC,Brush,US-AZ,20.0,Group-2
4402,9792,2020-05-21,2020-05-24,45.6,Human,45.253783,-69.445469,NHNEC,Timber,US-ME,3.0,Group-1
4403,9793,2020-04-04,2020-04-20,4.0,Human,34.874533,-77.200633,NCNCC,Timber,US-NC,16.0,Group-2
4404,9794,2020-05-13,2020-05-18,2.0,Human,33.61894,-85.62293,ALAIC,Timber,US-AL,5.0,Group-1
4405,9795,2020-08-01,2020-08-03,4.0,Human,39.38466,-106.7871,COGJC,Brush,US-CO,2.0,Group-1
4406,9796,2020-03-06,2020-03-14,1.0,Unknown,37.64308636363637,-79.76722545454547,VAVIC,Timber,US-VA,8.0,Group-1
4407,9797,2020-07-20,2020-07-20,4.95,Unknown,42.71512,-105.2577,WYCPC,Grass,US-WY,0.0,Group-1
4408,9798,2020-08-19,2020-08-31,589.885791,Natural,42.09306,-114.6825,IDSCC,Grass-Shrub,US-ID,12.0,Group-1
4409,9799,2020-05-30,2020-06-05,0.1,Natural,40.44971,-105.2323,COFTC,Timber,US-CO,6.0,Group-1
4410,9800,2020-07-24,2020-08-22,2966.894692,Human,47.28376,-120.165,WACWC,Grass-Shrub,US-WA,29.0,Group-2
4411,9801,2020-07-07,2020-07-08,4.0,Human,39.4773,-82.06052,PAMACC,Grass,US-OH,1.0,Group-1
4412,9802,2020-04-17,2020-05-13,32.25622695,Human,32.30474,-110.6099,AZTDC,Brush,US-AZ,26.0,Group-2
4413,9803,2020-04-17,2020-05-01,0.08590159,Human,44.77909,-112.7368,MTDDC,Grass,US-MT,,
4414,9804,2020-11-05,2020-12-01,5145.403682,Human,43.33522,-117.1768,ORVAC,Grass-Shrub,US-OR,26.0,Group-2
4415,9805,2020-07-31,2020-08-07,381.298343,Human,42.01575,-111.7479,IDEIC,Unknown,US-ID,7.0,Group-1
4416,9806,2020-08-16,2020-08-28,0.1,Natural,44.59934,-120.4752,ORCOC,Timber,US-OR,12.0,Group-1
4417,9807,2020-05-09,2020-05-23,1.10112659,Human,29.28408,-81.79063,FLFIC,Brush,US-FL,14.0,Group-1
4418,9808,2021-03-19,2021-03-21,1.73,Unknown,34.63143,-93.16334,ARAOC,Timber,US-AR,2.0,Group-1
4419,9809,2020-08-03,2020-08-05,4.0,Natural,40.82934,-105.7531,COFTC,Timber,US-CO,2.0,Group-1
4420,9810,2021-01-19,2021-01-25,0.1,Human,34.69995166666667,-83.70987377777782,GAGIC,Timber,US-GA,6.0,Group-1
4421,9811,2020-07-05,2020-07-05,7.0,Natural,25.47855,-80.91021,FLFIC,Grass,US-FL,0.0,Group-1
4422,9812,2020-05-13,2020-05-17,4.0,Human,43.75584,-85.72293,MIMIDC,Grass,US-MI,4.0,Group-1
4423,9813,2020-06-15,2020-07-30,90.65332309,Natural,66.94162,-157.3917,AKGADC,Grass-Shrub,US-AK,45.0,Group-4
4424,9814,2020-06-05,2020-06-05,4.0,Unknown,28.185820560810818,-81.96352249324322,FLFIC,Grass,US-FL,0.0,Group-1
4425,9815,2020-03-29,2020-04-02,27.5,Human,35.223583,-83.8167,NCNCC,Timber,US-NC,4.0,Group-1
4426,9816,2020-07-30,2020-07-30,0.5,Human,42.94601,-106.3321,WYCPC,Grass,US-WY,0.0,Group-1
4427,9817,2020-08-29,2020-09-06,0.1,Natural,44.5584,-105.201,WYCPC,Grass,US-WY,8.0,Group-1
4428,9818,2020-04-04,2020-04-05,8.8,Human,44.035131008928715,-103.03603723214277,SDGPC,Grass-Shrub,US-SD,1.0,Group-1
4429,9819,2020-05-16,2020-05-27,17.90632091,Human,40.69166,-118.0606,NVCNC,Brush,US-NV,11.0,Group-1
4430,9820,2020-09-08,2020-11-04,4.0,Human,48.41666,-116.1,MTKDC,Timber,US-ID,57.0,Group-4
4431,9821,2020-09-05,2020-09-10,4.0,Human,41.87124,-106.5601,WYCPC,Grass,US-WY,5.0,Group-1
4432,9822,2020-08-27,2020-09-10,4.0,Natural,45.87379,-106.1908,MTMCC,Timber,US-MT,14.0,Group-1
4433,9823,2020-07-09,2020-07-23,400.6727282,Human,38.78542,-112.4391,UTRFC,Grass-Shrub,US-UT,14.0,Group-1
4434,9824,2020-06-17,2020-06-20,0.1,Natural,29.36171,-103.2395,NMADC,Grass,US-TX,3.0,Group-1
4435,9825,2020-02-21,2020-03-01,132.9879234,Human,43.36065,-119.3062,ORBIC,Grass,US-OR,9.0,Group-1
4436,9826,2020-08-25,2020-08-28,17.135385,Natural,43.25764,-111.9927,IDEIC,Grass-Shrub,US-ID,3.0,Group-1
4437,9827,2020-09-11,2020-09-16,4.0,Unknown,46.68542,-109.288833,MTLEC,Timber,US-MT,5.0,Group-1
4438,9828,2020-04-24,2020-05-04,2.0,Human,33.67754,-111.5009,AZPHC,Grass-Shrub,US-AZ,10.0,Group-1
4439,9829,2020-07-18,2020-07-22,3.3037688,Natural,40.79538,-112.4953,UTNUC,Grass,US-UT,4.0,Group-1
4440,9830,2020-07-12,2020-07-22,4.0,Natural,31.54998,-110.1559,AZTDC,Grass-Shrub,US-AZ,10.0,Group-1
4441,9831,2020-10-27,2020-11-30,2.0,Unknown,44.54664,-115.3165,IDCIC,Grass,US-ID,34.0,Group-3
4442,9832,2021-03-13,2021-03-14,1.5,Human,48.0153,-95.5799,MNMNCC,Grass,US-MN,1.0,Group-1
4443,9833,2020-07-06,2020-07-06,4.0,Human,44.50977,-108.9085,WYCDC,Grass-Shrub,US-WY,0.0,Group-1
4444,9834,2020-06-16,2020-06-26,4.0,Human,44.035131008928715,-103.03603723214276,SDGPC,Timber,US-SD,10.0,Group-1
4445,9835,2020-08-19,2020-10-19,4.0,Unknown,43.77641,-117.6021,ORVAC,Grass-Shrub,US-OR,61.0,Group-5
4446,9836,2020-08-09,2020-08-11,15.0,Human,43.51737,-112.1709,IDEIC,Grass,US-ID,2.0,Group-1
4447,9837,2020-08-26,2020-10-18,4363.930424,Natural,48.14017,-113.1647,MTKIC,Timber,US-MT,53.0,Group-4
4448,9838,2020-07-16,2020-07-27,226.9279342,Natural,32.95597,-110.4964,AZTDC,Grass,US-AZ,11.0,Group-1
4449,9839,2020-09-08,2020-12-18,654.6400765,Unknown,37.14127,-119.0253,CASICC,Timber,US-CA,101.0,Group-5
4450,9840,2020-07-04,2020-07-05,57.0,Natural,25.49964,-80.83276,FLFIC,Grass,US-FL,1.0,Group-1
4451,9841,2020-01-30,2020-02-13,4.0,Human,31.09494,-89.11659,MSMIC,Brush,US-MS,14.0,Group-1
4452,9842,2020-01-30,2020-02-15,4.0,Human,30.95104,-89.28489,MSMIC,Brush,US-MS,16.0,Group-2
4453,9843,2020-03-29,2020-03-29,4.0,Natural,38.766667,-82.501111,PAMACC,Grass,US-OH,0.0,Group-1
4454,9844,2020-12-10,2020-12-17,4.0,Human,36.95042,-91.21214,MOMOC,Timber,US-MO,7.0,Group-1
4455,9845,2020-07-28,2020-08-06,1.541282,Natural,42.08565,-115.1268,IDSCC,Grass,US-ID,9.0,Group-1
